system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,NDBI,NDVI,NDWI,class,random,.geo
1_1_1_2_61_221,3477,2556,1423,1665,1706,2097,2677,2941,3178,3162,0.059484873,0.044928625,0.3013923,-0.31240967,1,0.44637154317019323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929511817756394,43.5763106787944]}"
1_1_1_2_61_222,3604,2647,1438,1645,1688,2105,2730,2933,3237,3186,0.061904285,0.053647127,0.31451777,-0.32609585,1,0.5363307176056212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929635598005106,43.57630858891039]}"
1_1_1_2_61_224,3724,2730,1473,1686,1772,2152,2708,2975,3127,3200,0.088748015,0.08714056,0.27658707,-0.29939747,1,0.5504240544632688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929883158462609,43.57630440874056]}"
1_1_1_2_61_225,3724,2730,1466,1702,1819,2152,2708,2975,3235,3200,0.082194455,0.07026872,0.2801741,-0.31051245,1,0.00971572460606518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930006938671397,43.576302318454744]}"
1_1_1_2_61_226,3737,2725,1458,1666,1800,2152,2770,2924,3195,3192,0.086751714,0.078188114,0.2792793,-0.31454432,1,0.4666770008085359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930130718866875,43.576300228034995]}"
1_1_1_2_61_227,3737,2725,1432,1657,1767,2152,2770,2924,3203,3192,0.08570865,0.076945245,0.2889336,-0.318107,1,0.2632761415268968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930254499049044,43.57629813748131]}"
1_1_1_2_61_228,3668,2643,1394,1646,1686,2173,2928,3239,3485,3512,0.04641845,0.025583671,0.34790176,-0.35840967,1,0.4400520784467231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.9303782792179,43.57629604679369]}"
1_1_1_2_61_229,3668,2643,1420,1670,1728,2173,2928,3239,3645,3512,0.031641334,0.003145084,0.35678393,-0.37158984,1,0.40569704745880397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930502059373444,43.57629395597213]}"
1_1_1_2_61_231,3709,2618,1450,1704,1884,2257,3067,3385,3654,3755,0.045713753,0.007469781,0.31960997,-0.36394176,1,0.5475491642471345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930749619644594,43.576289773927236]}"
1_1_1_2_61_232,3753,2648,1436,1710,1804,2263,3072,3313,3623,3708,0.046910323,0.017624728,0.33517596,-0.35870993,1,0.6187438053167317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930873399760197,43.57628768270388]}"
1_1_1_2_61_233,3398,2548,1443,1660,1728,2118,2698,2928,3095,3070,0.06084437,0.04666564,0.28343356,-0.30178759,1,0.01589633713364602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928271141885897,43.576241579550775]}"
1_1_1_2_61_234,3464,2504,1405,1638,1662,2144,2863,3179,3376,3386,0.03482386,0.012865497,0.34021437,-0.34662944,1,0.022696330183039293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928394922083509,43.57623949101263]}"
1_1_1_2_61_235,3464,2504,1407,1644,1660,2144,2863,3179,3613,3386,0.010252366,-0.021054119,0.3703774,-0.37454823,1,0.48385801788005334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928518702267825,43.576237402340546]}"
1_1_1_2_61_236,3467,2454,1398,1673,1668,2170,3183,3513,3781,3804,-0.004266046,-0.043322295,0.38777757,-0.3865053,1,0.5524915281522702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928642482438839,43.57623531353454]}"
1_1_1_2_61_238,3499,2465,1417,1650,1697,2144,3112,3409,3360,3654,0.042013437,0.020265345,0.3288511,-0.34131736,1,0.5533998467062865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928890042740967,43.576231135520715]}"
1_1_1_2_61_240,3502,2512,1421,1631,1665,2074,2788,3051,3354,3300,0.039428685,0.02158693,0.3365212,-0.3456369,1,0.6602136869510217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929137602989888,43.57622695697115]}"
1_1_1_2_61_241,3502,2512,1389,1588,1636,2074,2788,3051,3065,3300,0.071309425,0.066544846,0.30397788,-0.3174296,1,0.5172320083166119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929261383094394,43.57622486749546]}"
1_1_1_2_61_242,3487,2523,1405,1606,1654,2080,2725,2958,3077,3200,0.068481766,0.062461913,0.30078208,-0.3141149,1,0.6208390752358901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929385163185595,43.57622277788585]}"
1_1_1_2_61_243,3487,2523,1405,1640,1676,2080,2725,2958,3240,3200,0.05281403,0.036717705,0.31814483,-0.32786885,1,0.02272941848748411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.92950894326349,43.57622068814229]}"
1_1_1_2_61_244,3601,2609,1406,1633,1664,2066,2732,2980,3224,3264,0.064173825,0.055238094,0.31914893,-0.32756847,1,0.27445142024756786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929632723328078,43.57621859826481]}"
1_1_1_2_61_246,3695,2669,1448,1672,1764,2160,2779,3023,3079,3328,0.09333067,0.09093593,0.27152592,-0.29614818,1,0.23948387903399093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929880283417335,43.576214418108044]}"
1_1_1_2_61_247,3695,2669,1465,1686,1818,2160,2779,3023,3230,3328,0.08013323,0.067148015,0.27971473,-0.31407648,1,0.256706308670523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930004063442002,43.576212327828756]}"
1_1_1_2_61_248,3605,2572,1446,1631,1719,2129,2890,3091,3175,3387,0.07068879,0.06342183,0.29750714,-0.32126507,1,0.11864717589031237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930127843453358,43.57621023741554]}"
1_1_1_2_61_250,3631,2551,1406,1648,1670,2194,2987,3274,3547,3618,0.033937976,0.011702424,0.35978532,-0.36554378,1,0.014210401105410497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930375403436138,43.576206056187296]}"
1_1_1_2_61_251,3631,2551,1459,1686,1769,2194,2987,3274,3587,3618,0.03388857,0.0060958713,0.33943242,-0.36051583,1,0.4164855111051353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930499183407559,43.57620396537228]}"
1_1_1_2_61_253,3749,2645,1464,1690,1821,2253,2999,3273,3634,3647,0.04424447,0.015576324,0.33235565,-0.365139,1,0.11210605033326382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930746743310463,43.576199783340435]}"
1_1_1_2_61_254,3750,2667,1478,1689,1810,2195,2941,3202,3540,3510,0.051238418,0.028806584,0.3233645,-0.35398737,1,0.4478220396446174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930870523241945,43.576197692123614]}"
1_1_1_2_61_256,3464,2504,1426,1641,1698,2144,2863,3179,3127,3386,0.06268657,0.05113033,0.2961658,-0.31166106,1,0.1501191624809891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928392049261012,43.57614950030022]}"
1_1_1_2_61_257,3464,2504,1446,1672,1717,2144,2863,3179,3357,3386,0.037860576,0.01568685,0.3232164,-0.33505666,1,0.5511782765066511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928515829261205,43.57614741163466]}"
1_1_1_2_61_258,3467,2454,1405,1660,1642,2170,3183,3513,3824,3804,-0.011607661,-0.048964478,0.39919502,-0.39460248,1,0.506541196750182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928639609248096,43.576145322835174]}"
1_1_1_2_61_259,3467,2454,1372,1666,1584,2170,3183,3513,4141,3804,-0.043733433,-0.08859096,0.44663754,-0.42620975,1,0.4436694922579021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928763389221688,43.57614323390175]}"
1_1_1_2_61_262,3502,2512,1444,1670,1694,2074,2788,3051,3427,3300,0.0322837,0.010824073,0.33841047,-0.3447126,1,0.2822654923306396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929134729062655,43.57613696629789]}"
1_1_1_2_61_263,3502,2512,1389,1631,1632,2074,2788,3051,3213,3300,0.05464256,0.043037973,0.3263158,-0.32658958,1,0.44078917728838196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.92925850898304,43.57613487682873]}"
1_1_1_2_61_265,3487,2523,1393,1632,1626,2080,2725,2958,3234,3200,0.04989733,0.03764321,0.3308642,-0.3292232,1,0.3274374020734281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.92950606878389,43.57613069748862]}"
1_1_1_2_61_266,3601,2609,1406,1622,1636,2066,2732,2980,3127,3264,0.07205732,0.07045184,0.313038,-0.31690884,1,0.23974909985843862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929629848664359,43.57612860761766]}"
1_1_1_2_61_267,3601,2609,1424,1628,1712,2066,2732,2980,3137,3264,0.07615961,0.06886316,0.29387504,-0.31668416,1,0.42837374865001066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929753628531518,43.57612651761278]}"
1_1_1_2_61_268,3695,2669,1446,1690,1790,2160,2779,3023,3255,3328,0.07696839,0.06330935,0.29038653,-0.3164813,1,0.07466731739523502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929877408385371,43.57612442747396]}"
1_1_1_2_61_270,3605,2572,1368,1593,1624,2129,2890,3091,3262,3387,0.06075667,0.04994903,0.33524355,-0.3437693,1,0.6055327902065191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.93012496805315,43.57612024679451]}"
1_1_1_2_61_272,3631,2551,1436,1670,1747,2194,2987,3274,3496,3618,0.043258972,0.01894205,0.33358765,-0.35346496,1,0.11259352405816614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930372527667686,43.576116065579335]}"
1_1_1_2_61_276,3750,2667,1460,1670,1802,2195,2941,3202,3459,3510,0.060452677,0.04036621,0.31495914,-0.34880093,1,0.48421074215562543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930867646737008,43.57610770154179]}"
1_1_1_2_61_278,3614,2768,1475,1692,1797,2303,2827,2957,3042,3212,0.09004835,0.0859375,0.25728455,-0.2851711,1,0.4281009633617012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928389176451812,43.576059509586216]}"
1_1_1_2_61_281,3568,2634,1414,1692,1643,2264,3087,3255,3965,3511,-0.015864022,-0.052701447,0.41405135,-0.40180308,1,0.4807746570044168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928760515860123,43.57605324320733]}"
1_1_1_2_61_282,3562,2511,1403,1654,1634,2174,3126,3373,4103,3641,-0.028966548,-0.070580564,0.4303643,-0.42539516,1,0.12454024157038535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928884295636294,43.576051154146505]}"
1_1_1_2_61_283,3562,2511,1430,1659,1684,2174,3126,3373,3729,3641,0.008361365,-0.022904951,0.3777942,-0.38418707,1,0.29193717989648416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929008075399162,43.57604906495174]}"
1_1_1_2_61_284,3568,2556,1441,1687,1755,2128,2850,3086,3371,3368,0.050419338,0.028390259,0.31525555,-0.33293793,1,0.20748709193099646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929131855148727,43.57604697562305]}"
1_1_1_2_61_285,3568,2556,1420,1630,1675,2128,2850,3086,3292,3368,0.05334003,0.040233236,0.32554862,-0.3376676,1,0.35923515399829364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929255634884989,43.57604488616042]}"
1_1_1_2_61_286,3527,2540,1430,1641,1672,2076,2717,2959,3280,3207,0.049349077,0.036286175,0.32471728,-0.33306238,1,0.30203852191356817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929379414607945,43.57604279656386]}"
1_1_1_2_61_287,3527,2540,1394,1628,1648,2076,2717,2959,3198,3207,0.059690796,0.04892193,0.31985143,-0.32532117,1,0.15805627200515893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929503194317599,43.57604070683337]}"
1_1_1_2_61_289,3558,2563,1420,1654,1724,2088,2828,3092,3282,3333,0.058092948,0.040350877,0.31122652,-0.3298217,1,0.20186080745722235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929750753696984,43.576036526970576]}"
1_1_1_2_61_290,3649,2567,1417,1646,1686,2201,2935,3280,3554,3556,0.03531923,0.013188949,0.35648856,-0.36692306,1,0.6815228236475419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929874533366714,43.576034436838285]}"
1_1_1_2_61_292,3756,2658,1406,1654,1720,2221,2939,3167,3458,3511,0.05918762,0.041308567,0.33565083,-0.35289514,1,0.03138134616350308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.93012209266625,43.576030256171904]}"
1_1_1_2_61_293,3756,2658,1442,1692,1772,2221,2939,3167,3435,3511,0.06256607,0.044639133,0.31937775,-0.3399649,1,0.6781260918867673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930245872296055,43.57602816563781]}"
1_1_1_2_61_295,3875,2747,1455,1694,1865,2256,2849,3178,3455,3547,0.07793427,0.057298772,0.29887217,-0.34200814,1,0.5000363461482188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930493431515726,43.57602398416783]}"
1_1_1_2_61_296,3863,2770,1490,1703,1908,2292,2918,3164,3527,3490,0.06989247,0.045466848,0.29788408,-0.34875718,1,0.07655882824413285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930617211105593,43.57602189323194]}"
1_1_1_2_61_297,3863,2770,1444,1666,1814,2292,2918,3164,3453,3490,0.073765844,0.056041554,0.31118283,-0.34909162,1,0.27231584258547936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930740990682148,43.57601980216212]}"
1_1_1_2_61_298,3764,2679,1416,1653,1732,2206,2912,3191,3398,3484,0.06614937,0.051103044,0.32475632,-0.34547615,1,0.5003967041101169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930864770245385,43.57601771095836]}"
1_1_1_2_61_299,3614,2768,1733,1950,2068,2303,2827,2957,3254,3212,0.065142,0.052417006,0.22284855,-0.25057647,1,0.14129491579540743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928386303655913,43.57596951887064]}"
1_1_1_2_61_300,3614,2768,1789,2019,2154,2303,2827,2957,3171,3212,0.07531693,0.065291084,0.19098592,-0.22196531,1,0.46132764946796523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928510083287861,43.57596743021814]}"
1_1_1_2_61_303,3562,2511,1435,1656,1683,2174,3126,3373,3638,3641,0.016669897,-0.010555555,0.36741215,-0.3743861,1,0.6242429813381446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.92888142210391,43.57596116345703]}"
1_1_1_2_61_304,3562,2511,1404,1638,1658,2174,3126,3373,3620,3641,0.01913315,-0.008075745,0.37173173,-0.3769494,1,0.25235163181013653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929005201682656,43.5759590742688]}"
1_1_1_2_61_305,3568,2556,1412,1640,1687,2128,2850,3086,3351,3368,0.0491116,0.031362914,0.3302898,-0.34281707,1,0.285560535468215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929128981248102,43.57595698494663]}"
1_1_1_2_61_306,3568,2556,1436,1654,1709,2128,2850,3086,3250,3368,0.05931948,0.046641245,0.31074813,-0.3254486,1,0.013493157635150355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929252760800242,43.57595489549053]}"
1_1_1_2_61_308,3527,2540,1433,1615,1690,2076,2717,2959,3143,3207,0.065454915,0.057571214,0.30064142,-0.32114333,1,0.6428461265961579,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.92950031986461,43.575950716176536]}"
1_1_1_2_61_317,3863,2770,1485,1709,1929,2292,2918,3164,3521,3490,0.072791256,0.04631636,0.2921101,-0.34646273,1,0.1264381426516179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930614334995527,43.57593190263388]}"
1_1_1_2_61_318,3771,2857,1696,2050,2112,2338,3039,3255,3438,3447,0.06798584,0.04619226,0.23891892,-0.25291544,1,0.1736555314691861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.92838343087331,43.57587952815349]}"
1_1_1_2_61_320,3825,2837,1590,1867,1921,2290,2896,3142,3361,3392,0.0743199,0.064569995,0.27262402,-0.28576893,1,0.2883225878871042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928630989755668,43.5758753507276]}"
1_1_1_2_61_322,3742,2686,1465,1688,1774,2187,2888,3148,3338,3430,0.06909584,0.057062145,0.3059468,-0.32829288,1,0.038200726499736604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928878548584827,43.575871172765986]}"
1_1_1_2_61_324,3575,2570,1416,1644,1683,2125,2833,3036,3437,3355,0.040055387,0.019680548,0.3425781,-0.35288328,1,0.1830061741100254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929126107360778,43.57586699426864]}"
1_1_1_2_61_326,3582,2502,1398,1603,1688,2093,2888,3142,3089,3460,0.08025008,0.073901966,0.2932803,-0.31670928,1,0.26131568739878996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929373666083519,43.57586281523556]}"
1_1_1_2_61_327,3582,2502,1390,1616,1670,2093,2888,3142,3265,3460,0.060260423,0.046297647,0.32320163,-0.33784062,1,0.5737366804971992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.92949744542493,43.575860725518126]}"
1_1_1_2_61_328,3626,2539,1388,1647,1636,2168,2983,3263,3474,3632,0.039510075,0.02140845,0.35968688,-0.35676625,1,0.02712483960318679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929621224753037,43.575858635666755]}"
1_1_1_2_61_331,3764,2658,1478,1726,1908,2300,2985,3300,3588,3660,0.05643509,0.023939064,0.30567685,-0.35039517,1,0.2361799492309885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929992562657512,43.57585236530905]}"
1_1_1_2_61_333,3901,2776,1494,1731,1932,2347,2933,3214,3452,3581,0.082289636,0.061063513,0.28231797,-0.33204708,1,0.27573848724855266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.93024012119395,43.575848184400925]}"
1_1_1_2_61_334,3936,2807,1493,1724,1964,2348,2966,3264,3454,3609,0.087858394,0.06522328,0.2750092,-0.33410582,1,0.698596596928931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930363900442204,43.57584609374597]}"
1_1_1_2_61_335,3936,2807,1558,1756,1966,2348,2966,3264,3463,3609,0.0806555,0.06392756,0.2757414,-0.32707414,1,0.6917315603913907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930487679677146,43.575844002957076]}"
1_1_1_2_61_338,3742,2686,1494,1720,1838,2187,2888,3148,3331,3430,0.07256127,0.0581083,0.2888373,-0.31894675,1,0.21203515435552134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928875675079047,43.57578118207337]}"
1_1_1_2_61_339,3742,2686,1516,1696,1802,2187,2888,3148,3323,3430,0.06789945,0.05930644,0.2967805,-0.32416818,1,0.616850047105416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928999454289555,43.57577909289819]}"
1_1_1_2_61_340,3575,2570,1436,1659,1682,2125,2833,3036,3276,3355,0.054669477,0.043643262,0.3215006,-0.32765958,1,0.5753416220388358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929123233486761,43.575777003589074]}"
1_1_1_2_61_343,3582,2502,1380,1650,1670,2093,2888,3142,3609,3460,0.025681086,-0.0037546933,0.3673044,-0.37250426,1,0.6755753464066742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929494570998557,43.575770734858146]}"
1_1_1_2_61_344,3626,2539,1393,1672,1684,2168,2983,3263,3619,3632,0.028870374,9.6618355E-4,0.3648878,-0.36798337,1,0.11345042119672077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929618350142542,43.57576864501331]}"
1_1_1_2_61_345,3626,2539,1428,1665,1750,2168,2983,3263,3618,3632,0.031663787,0.0011043622,0.34798807,-0.36967632,1,0.475262970562637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929742129273226,43.57576655503454]}"
1_1_1_2_61_346,3764,2658,1421,1666,1795,2300,2985,3300,3611,3660,0.049759228,0.020745764,0.33592305,-0.36858064,1,0.21131028844379618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929865908390598,43.57576446492183]}"
1_1_1_2_61_347,3764,2658,1490,1730,1915,2300,2985,3300,3562,3660,0.05842885,0.027573027,0.30071208,-0.3461829,1,0.25017521522168307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929989687494663,43.5757623746752]}"
1_1_1_2_61_348,3901,2776,1564,1768,1982,2347,2933,3214,3499,3581,0.07491321,0.054324325,0.27677432,-0.3286501,1,0.25963589795237985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.93011346658542,43.57576028429463]}"
1_1_1_2_61_349,3901,2776,1484,1735,1950,2347,2933,3214,3545,3581,0.07555147,0.047810905,0.29026386,-0.34280303,1,0.06453727314631086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.930237245662866,43.57575819378013]}"
1_1_1_2_61_350,3841,2791,1547,1751,1896,2263,2993,3206,3437,3519,0.07023598,0.055509757,0.28895557,-0.32498074,1,0.41237856541057216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.928749022546876,43.57569328041391]}"
